Epoch 1/1 | Batch 0/1767 | Avg Loss: 0.5277239084243774
Epoch 1/1 | Batch 476/1767 | Avg Loss: 0.3944781926624915
Epoch 1/1 | Batch 493/1767 | Avg Loss: 0.37222615059684305
Epoch 1/1 | Batch 510/1767 | Avg Loss: 0.29980332886471467
Epoch 1/1 | Batch 527/1767 | Avg Loss: 0.34518229610779705
Epoch 1/1 | Batch 544/1767 | Avg Loss: 0.4752211544443579
Epoch 1/1 | Batch 561/1767 | Avg Loss: 0.36288057267665863
Epoch 1/1 | Batch 578/1767 | Avg Loss: 0.30388741677298264
Epoch 1/1 | Batch 595/1767 | Avg Loss: 0.3581442184307996
Epoch 1/1 | Batch 612/1767 | Avg Loss: 0.3381167786086307
Epoch 1/1 | Batch 629/1767 | Avg Loss: 0.36737532124799843
Epoch 1/1 | Batch 646/1767 | Avg Loss: 0.3975909492548774
Epoch 1/1 | Batch 663/1767 | Avg Loss: 0.2964284279767205
Epoch 1/1 | Batch 680/1767 | Avg Loss: 0.2691480789114447
Epoch 1/1 | Batch 697/1767 | Avg Loss: 0.36367057965082283
Epoch 1/1 | Batch 714/1767 | Avg Loss: 0.40320610123522144
Epoch 1/1 | Batch 731/1767 | Avg Loss: 0.3454822613035931
Epoch 1/1 | Batch 748/1767 | Avg Loss: 0.42800687954706307
Epoch 1/1 | Batch 765/1767 | Avg Loss: 0.3726823584121816
Epoch 1/1 | Batch 782/1767 | Avg Loss: 0.3576301914804122
Epoch 1/1 | Batch 799/1767 | Avg Loss: 0.3318749692510156
Epoch 1/1 | Batch 816/1767 | Avg Loss: 0.32125163297442827
Epoch 1/1 | Batch 833/1767 | Avg Loss: 0.41446371551822214
Epoch 1/1 | Batch 850/1767 | Avg Loss: 0.33284763465909395
Epoch 1/1 | Batch 867/1767 | Avg Loss: 0.32764580758178935
Epoch 1/1 | Batch 884/1767 | Avg Loss: 0.3734559114365017
Epoch 1/1 | Batch 901/1767 | Avg Loss: 0.40110771095051484
Epoch 1/1 | Batch 918/1767 | Avg Loss: 0.3535630413714577
Epoch 1/1 | Batch 935/1767 | Avg Loss: 0.43939194433829365
Epoch 1/1 | Batch 952/1767 | Avg Loss: 0.5062713710700765
Epoch 1/1 | Batch 969/1767 | Avg Loss: 0.3379565337124993
Epoch 1/1 | Batch 986/1767 | Avg Loss: 0.42148396635756774
Epoch 1/1 | Batch 1003/1767 | Avg Loss: 0.33359875573831443
Epoch 1/1 | Batch 1020/1767 | Avg Loss: 0.39220189303159714
Epoch 1/1 | Batch 1037/1767 | Avg Loss: 0.34869054617250667
Epoch 1/1 | Batch 1054/1767 | Avg Loss: 0.3247872174662702
Epoch 1/1 | Batch 1071/1767 | Avg Loss: 0.3896949887275696
Epoch 1/1 | Batch 1088/1767 | Avg Loss: 0.3670876788742402
Epoch 1/1 | Batch 1105/1767 | Avg Loss: 0.3781350938712849
Epoch 1/1 | Batch 1122/1767 | Avg Loss: 0.3739927161265822
Epoch 1/1 | Batch 1139/1767 | Avg Loss: 0.40352129585602703
Epoch 1/1 | Batch 1156/1767 | Avg Loss: 0.2954064905643463
Epoch 1/1 | Batch 1173/1767 | Avg Loss: 0.31793612986803055
Epoch 1/1 | Batch 1190/1767 | Avg Loss: 0.3731862937702852
Epoch 1/1 | Batch 1207/1767 | Avg Loss: 0.3052328982773949
Epoch 1/1 | Batch 1224/1767 | Avg Loss: 0.3760544964495827
Epoch 1/1 | Batch 1241/1767 | Avg Loss: 0.3280887121663374
Epoch 1/1 | Batch 1258/1767 | Avg Loss: 0.3445524362956776
Epoch 1/1 | Batch 1275/1767 | Avg Loss: 0.3333967849612236
Epoch 1/1 | Batch 1292/1767 | Avg Loss: 0.32060594769085154
Epoch 1/1 | Batch 1309/1767 | Avg Loss: 0.3637663012041765
Epoch 1/1 | Batch 1326/1767 | Avg Loss: 0.3341153851326774
Epoch 1/1 | Batch 1343/1767 | Avg Loss: 0.33285531576941996
Epoch 1/1 | Batch 1360/1767 | Avg Loss: 0.28659502767464695
Epoch 1/1 | Batch 1377/1767 | Avg Loss: 0.34741077791242037
Epoch 1/1 | Batch 1394/1767 | Avg Loss: 0.39982247790869546
Epoch 1/1 | Batch 1411/1767 | Avg Loss: 0.26022836171528874
Epoch 1/1 | Batch 1428/1767 | Avg Loss: 0.3725580402156886
Epoch 1/1 | Batch 1445/1767 | Avg Loss: 0.4199274375158198
Epoch 1/1 | Batch 1462/1767 | Avg Loss: 0.38399220389478345
Epoch 1/1 | Batch 1479/1767 | Avg Loss: 0.3340438814724193
Epoch 1/1 | Batch 1496/1767 | Avg Loss: 0.325743927675135
Epoch 1/1 | Batch 1513/1767 | Avg Loss: 0.3883398008697173
Epoch 1/1 | Batch 1530/1767 | Avg Loss: 0.3443770408630371
Epoch 1/1 | Batch 1547/1767 | Avg Loss: 0.2883465298834969
Epoch 1/1 | Batch 1564/1767 | Avg Loss: 0.3333045664955588
Epoch 1/1 | Batch 1581/1767 | Avg Loss: 0.3686990921988207
Epoch 1/1 | Batch 1598/1767 | Avg Loss: 0.34936224669218063
Epoch 1/1 | Batch 1615/1767 | Avg Loss: 0.35268645251498504
Epoch 1/1 | Batch 1632/1767 | Avg Loss: 0.3443077675559941
Epoch 1/1 | Batch 1649/1767 | Avg Loss: 0.5212033540010452
Epoch 1/1 | Batch 1666/1767 | Avg Loss: 0.33372678388567534
Epoch 1/1 | Batch 1683/1767 | Avg Loss: 0.32421064902754393
Epoch 1/1 | Batch 1700/1767 | Avg Loss: 0.37480686692630544
Epoch 1/1 | Batch 1717/1767 | Avg Loss: 0.2964245273786433
Epoch 1/1 | Batch 1734/1767 | Avg Loss: 0.34976375365958495
Epoch 1/1 | Batch 1751/1767 | Avg Loss: 0.28562453213860006
