Epoch 1/1 | Batch 0/1767 | Avg Loss: 0.3133965730667114
Epoch 1/1 | Batch 663/1767 | Avg Loss: 0.12527591340682087
Epoch 1/1 | Batch 680/1767 | Avg Loss: 0.11310430134043974
Epoch 1/1 | Batch 697/1767 | Avg Loss: 0.12396519412012662
Epoch 1/1 | Batch 714/1767 | Avg Loss: 0.10043892614981707
Epoch 1/1 | Batch 731/1767 | Avg Loss: 0.11778399742701474
Epoch 1/1 | Batch 748/1767 | Avg Loss: 0.11290216139134239
Epoch 1/1 | Batch 765/1767 | Avg Loss: 0.13211748113527017
Epoch 1/1 | Batch 782/1767 | Avg Loss: 0.09455584537457018
Epoch 1/1 | Batch 799/1767 | Avg Loss: 0.10976015316212878
Epoch 1/1 | Batch 816/1767 | Avg Loss: 0.11105368856121511
Epoch 1/1 | Batch 833/1767 | Avg Loss: 0.10176997237345752
Epoch 1/1 | Batch 850/1767 | Avg Loss: 0.10459669701316777
Epoch 1/1 | Batch 867/1767 | Avg Loss: 0.12594481228905566
Epoch 1/1 | Batch 884/1767 | Avg Loss: 0.09968303593204302
Epoch 1/1 | Batch 901/1767 | Avg Loss: 0.12473408351926242
Epoch 1/1 | Batch 918/1767 | Avg Loss: 0.1339455770657343
Epoch 1/1 | Batch 935/1767 | Avg Loss: 0.11708872261292794
Epoch 1/1 | Batch 952/1767 | Avg Loss: 0.11207754548419924
Epoch 1/1 | Batch 969/1767 | Avg Loss: 0.11006912961602211
Epoch 1/1 | Batch 986/1767 | Avg Loss: 0.12618986144661903
Epoch 1/1 | Batch 1003/1767 | Avg Loss: 0.11671146356007632
Epoch 1/1 | Batch 1020/1767 | Avg Loss: 0.11323114002452177
Epoch 1/1 | Batch 1037/1767 | Avg Loss: 0.1117846948259017
Epoch 1/1 | Batch 1054/1767 | Avg Loss: 0.09191563111894271
Epoch 1/1 | Batch 1071/1767 | Avg Loss: 0.11754092289244428
Epoch 1/1 | Batch 1088/1767 | Avg Loss: 0.10404484215028145
Epoch 1/1 | Batch 1105/1767 | Avg Loss: 0.11177004566963981
Epoch 1/1 | Batch 1122/1767 | Avg Loss: 0.1148443853153902
Epoch 1/1 | Batch 1139/1767 | Avg Loss: 0.10928010830984396
Epoch 1/1 | Batch 1156/1767 | Avg Loss: 0.10602398435859119
Epoch 1/1 | Batch 1173/1767 | Avg Loss: 0.1048813010839855
Epoch 1/1 | Batch 1190/1767 | Avg Loss: 0.10761798304669998
Epoch 1/1 | Batch 1207/1767 | Avg Loss: 0.10424467482987572
Epoch 1/1 | Batch 1224/1767 | Avg Loss: 0.09997286647558212
Epoch 1/1 | Batch 1241/1767 | Avg Loss: 0.11747773868196151
Epoch 1/1 | Batch 1258/1767 | Avg Loss: 0.12147235344437991
Epoch 1/1 | Batch 1275/1767 | Avg Loss: 0.0995404097963782
Epoch 1/1 | Batch 1292/1767 | Avg Loss: 0.10304251203642172
Epoch 1/1 | Batch 1309/1767 | Avg Loss: 0.10638240790542434
Epoch 1/1 | Batch 1326/1767 | Avg Loss: 0.11827932867933721
Epoch 1/1 | Batch 1343/1767 | Avg Loss: 0.10782812908291817
Epoch 1/1 | Batch 1360/1767 | Avg Loss: 0.13274910432450912
Epoch 1/1 | Batch 1377/1767 | Avg Loss: 0.11924632945481468
Epoch 1/1 | Batch 1394/1767 | Avg Loss: 0.10829897739869707
Epoch 1/1 | Batch 1411/1767 | Avg Loss: 0.10732237907016978
Epoch 1/1 | Batch 1428/1767 | Avg Loss: 0.12292413369697683
Epoch 1/1 | Batch 1445/1767 | Avg Loss: 0.097333635258324
Epoch 1/1 | Batch 1462/1767 | Avg Loss: 0.10560695257257013
Epoch 1/1 | Batch 1479/1767 | Avg Loss: 0.12095550732577548
Epoch 1/1 | Batch 1496/1767 | Avg Loss: 0.09493076308246921
Epoch 1/1 | Batch 1513/1767 | Avg Loss: 0.09592272056376233
Epoch 1/1 | Batch 1530/1767 | Avg Loss: 0.12851928612765143
Epoch 1/1 | Batch 1547/1767 | Avg Loss: 0.10917147840647136
Epoch 1/1 | Batch 1564/1767 | Avg Loss: 0.10369581751087133
Epoch 1/1 | Batch 1581/1767 | Avg Loss: 0.09516027000020533
Epoch 1/1 | Batch 1598/1767 | Avg Loss: 0.09967907145619392
Epoch 1/1 | Batch 1615/1767 | Avg Loss: 0.099614217877388
Epoch 1/1 | Batch 1632/1767 | Avg Loss: 0.09854820283020244
Epoch 1/1 | Batch 1649/1767 | Avg Loss: 0.09212212220710866
Epoch 1/1 | Batch 1666/1767 | Avg Loss: 0.08424161023953382
Epoch 1/1 | Batch 1683/1767 | Avg Loss: 0.10945127553799573
Epoch 1/1 | Batch 1700/1767 | Avg Loss: 0.10700499441693812
Epoch 1/1 | Batch 1717/1767 | Avg Loss: 0.1036248588386704
Epoch 1/1 | Batch 1734/1767 | Avg Loss: 0.10479643195867538
Epoch 1/1 | Batch 1751/1767 | Avg Loss: 0.1000949047944125
