Epoch 1/1 | Batch 0/1767 | Avg Loss: 0.39315715432167053
Epoch 1/1 | Batch 544/1767 | Avg Loss: 0.25193146747701306
Epoch 1/1 | Batch 561/1767 | Avg Loss: 0.2529938107027727
Epoch 1/1 | Batch 578/1767 | Avg Loss: 0.2553988861687043
Epoch 1/1 | Batch 595/1767 | Avg Loss: 0.26690349158118754
Epoch 1/1 | Batch 612/1767 | Avg Loss: 0.2282382828347823
Epoch 1/1 | Batch 629/1767 | Avg Loss: 0.25472457005697136
Epoch 1/1 | Batch 646/1767 | Avg Loss: 0.24605815550860236
Epoch 1/1 | Batch 663/1767 | Avg Loss: 0.24888180897516363
Epoch 1/1 | Batch 680/1767 | Avg Loss: 0.23402522329021902
Epoch 1/1 | Batch 697/1767 | Avg Loss: 0.23145818885634928
Epoch 1/1 | Batch 714/1767 | Avg Loss: 0.251864245709251
Epoch 1/1 | Batch 731/1767 | Avg Loss: 0.27515410237452564
Epoch 1/1 | Batch 748/1767 | Avg Loss: 0.22013109659447389
Epoch 1/1 | Batch 765/1767 | Avg Loss: 0.23777743472772486
Epoch 1/1 | Batch 782/1767 | Avg Loss: 0.21761473049135768
Epoch 1/1 | Batch 799/1767 | Avg Loss: 0.23201960412894979
Epoch 1/1 | Batch 816/1767 | Avg Loss: 0.22265378341955297
Epoch 1/1 | Batch 833/1767 | Avg Loss: 0.2160157009082682
Epoch 1/1 | Batch 850/1767 | Avg Loss: 0.21479923058958614
Epoch 1/1 | Batch 867/1767 | Avg Loss: 0.2277237834299312
Epoch 1/1 | Batch 884/1767 | Avg Loss: 0.2177767508170184
Epoch 1/1 | Batch 901/1767 | Avg Loss: 0.20380936782149708
Epoch 1/1 | Batch 918/1767 | Avg Loss: 0.24137018270352306
Epoch 1/1 | Batch 935/1767 | Avg Loss: 0.22465163732276244
Epoch 1/1 | Batch 952/1767 | Avg Loss: 0.2178019057301914
Epoch 1/1 | Batch 969/1767 | Avg Loss: 0.2154803455752485
Epoch 1/1 | Batch 986/1767 | Avg Loss: 0.21846033194485834
Epoch 1/1 | Batch 1003/1767 | Avg Loss: 0.2199871531304191
Epoch 1/1 | Batch 1020/1767 | Avg Loss: 0.21509009862647338
Epoch 1/1 | Batch 1037/1767 | Avg Loss: 0.19809305317261638
Epoch 1/1 | Batch 1054/1767 | Avg Loss: 0.22470757628188415
Epoch 1/1 | Batch 1071/1767 | Avg Loss: 0.23616779551786535
Epoch 1/1 | Batch 1088/1767 | Avg Loss: 0.1955293504630818
Epoch 1/1 | Batch 1105/1767 | Avg Loss: 0.1999135368010577
Epoch 1/1 | Batch 1122/1767 | Avg Loss: 0.19677270247655756
Epoch 1/1 | Batch 1139/1767 | Avg Loss: 0.1888783740646699
Epoch 1/1 | Batch 1156/1767 | Avg Loss: 0.198803854339263
Epoch 1/1 | Batch 1173/1767 | Avg Loss: 0.20303818671142354
Epoch 1/1 | Batch 1190/1767 | Avg Loss: 0.19287395784083536
Epoch 1/1 | Batch 1207/1767 | Avg Loss: 0.19653589979690664
Epoch 1/1 | Batch 1224/1767 | Avg Loss: 0.1970306626137565
Epoch 1/1 | Batch 1241/1767 | Avg Loss: 0.20118212656063192
Epoch 1/1 | Batch 1258/1767 | Avg Loss: 0.19678839515237248
Epoch 1/1 | Batch 1275/1767 | Avg Loss: 0.19258900907109766
Epoch 1/1 | Batch 1292/1767 | Avg Loss: 0.17212990013992086
Epoch 1/1 | Batch 1309/1767 | Avg Loss: 0.17749158950412974
Epoch 1/1 | Batch 1326/1767 | Avg Loss: 0.17710544300429962
Epoch 1/1 | Batch 1343/1767 | Avg Loss: 0.17734652757644653
Epoch 1/1 | Batch 1360/1767 | Avg Loss: 0.1833854773465325
Epoch 1/1 | Batch 1377/1767 | Avg Loss: 0.17806170968448415
Epoch 1/1 | Batch 1394/1767 | Avg Loss: 0.19088907189228954
Epoch 1/1 | Batch 1411/1767 | Avg Loss: 0.17332843734937556
Epoch 1/1 | Batch 1428/1767 | Avg Loss: 0.1624658169115291
Epoch 1/1 | Batch 1445/1767 | Avg Loss: 0.15295259347733328
Epoch 1/1 | Batch 1462/1767 | Avg Loss: 0.1926626659491483
Epoch 1/1 | Batch 1479/1767 | Avg Loss: 0.16811872142202713
Epoch 1/1 | Batch 1496/1767 | Avg Loss: 0.18198333724456675
Epoch 1/1 | Batch 1513/1767 | Avg Loss: 0.17069857348414028
Epoch 1/1 | Batch 1530/1767 | Avg Loss: 0.1584786518531687
Epoch 1/1 | Batch 1547/1767 | Avg Loss: 0.14414527617833195
Epoch 1/1 | Batch 1564/1767 | Avg Loss: 0.14843397039700956
Epoch 1/1 | Batch 1581/1767 | Avg Loss: 0.16576969842700398
Epoch 1/1 | Batch 1598/1767 | Avg Loss: 0.13795464266748989
Epoch 1/1 | Batch 1615/1767 | Avg Loss: 0.16282042773330913
Epoch 1/1 | Batch 1632/1767 | Avg Loss: 0.13436909721178167
Epoch 1/1 | Batch 1649/1767 | Avg Loss: 0.16905457789407058
Epoch 1/1 | Batch 1666/1767 | Avg Loss: 0.15163710801040425
Epoch 1/1 | Batch 1683/1767 | Avg Loss: 0.13894780769067652
Epoch 1/1 | Batch 1700/1767 | Avg Loss: 0.1623356232748312
Epoch 1/1 | Batch 1717/1767 | Avg Loss: 0.15049992896178188
Epoch 1/1 | Batch 1734/1767 | Avg Loss: 0.1579170788035673
Epoch 1/1 | Batch 1751/1767 | Avg Loss: 0.1479982466382139
